epochs,test loss,train loss,test acc,train acc
1.0,1.5000890493392944,1.4835282564163208,0.9633053221288516,0.9796176046176046
2.0,1.4980448484420776,1.4808478355407715,0.9640056022408964,0.9820707070707071
3.0,1.4971030950546265,1.4782592058181763,0.965546218487395,0.9841269841269841
4.0,1.4955949783325195,1.4761505126953125,0.9670868347338936,0.986002886002886
5.0,1.4929810762405396,1.474048376083374,0.9694677871148459,0.9876623376623377
